44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,time,eventtype,binsize,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
0.55119783,0.37256786,0.32748288,0.28509325,0.27890459,0.36541083,0.32638562,0.61227453,0.76472318,0.75591302,0.56157845,0.40485108,0.78942382,0.55550706,0.45330662,0.30049092,0.55613875,0.58770448,0.68184054,0.48851013,0.26509723,0.23685178,0.2173475,0.38201118,0.5372057,0.54621428,0.35637203,0.33726025,0.55703902,0.70106,0.61530507,5.8354344000000005,8.9375134,13.924176999999998,12.66171,9.2687712,3.6163919,3.4789064,6.799017,19.252821,29.205038,26.761766,17.048429000000002,3.688967700000001,1.9508085,3.1585827,3.0026824,2020-08-25 09:48:42.902,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.65966672,0.46111989,0.47451881,0.42267534,0.27841097,0.39026085,0.41775241,0.33912802,0.40931085,0.38552496,0.23849656,0.20918629,0.31045589,0.31185186,0.32196438,0.2939277,0.36196792,0.35529405,0.34432268,0.25764304,0.37083086,0.39211223,0.31622827,0.32849807,0.46889353,0.7885558000000001,1.0078853,1.1733876,1.0810947,3.2078974,2.67348,4.333673,6.637424900000001,10.422564,9.6784801,7.110052099999999,2.8315809,4.0997286,5.0834079,14.374491,23.731514,21.724064,14.438015,2.7396038,3.5092893,3.6791697,2.3467429,2020-08-25 09:48:43.142,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.45699558,0.35595983,0.36242685,0.36344254,0.20676127,0.3113448,0.32959169,0.34515339,0.37526563,0.34276861,0.34756082,0.33547151,0.34607169,0.44949794,0.43988624,0.22115742,0.22205332,0.25372535,0.46237952,0.38659832,0.43099833,0.38511583,0.32090515,0.26893348,0.29068506,0.51485115,0.65881068,0.79960078,0.70764536,1.8413923,1.4973869,1.5387068000000002,2.6401060000000003,3.9016833,3.9705155,2.9209526,2.5872903,3.5878370000000004,2.7102494,4.3724413,8.1785078,7.355013400000001,5.3082371,7.4237185,11.145419,13.882237,8.825030300000002,2020-08-25 09:48:43.382,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.41251007,0.39405686,0.34528655,0.26831117,0.35297623,0.32136863,0.33677861,0.37241453,0.34106714,0.34989536,0.29895371,0.23275296,0.32819888,0.38132304,0.51531124,0.37063828,0.37530702,0.34093922,0.38538489,0.38073879,0.34811836,0.29552591,0.2787649,0.19108254,0.30432004,0.27818167,0.49446455,0.70775783,0.63406128,0.76312125,0.72673094,1.9369613,3.4879904,5.0926614,5.0897083,7.0772438,5.905465599999999,7.6659098,4.196238,4.712456700000001,3.6963561,4.3654227,3.5324857000000005,4.30302,4.573945,4.3814864,2.707109,2020-08-25 09:48:43.623,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.52070451,0.38721877,0.2564263,0.22451684,0.32746139,0.31042784,0.25813708,0.38107184,0.42074886,0.47469375,0.41942728,0.28553656,0.27761465,0.31324327,0.41372588,0.42815375,0.69058281,0.61068624,0.57725179,0.27227864,0.34112197,0.50476956,0.4500297,0.40606666,0.27070203,0.27910998,0.48946252,0.67394853,0.67762059,0.68192613,0.88725364,1.0023966999999998,1.6278807,2.4323087,2.2996068,3.4558165,2.7543244,3.7487531,1.8078868,2.4469559,1.5159917,1.7880307,1.4468683999999998,1.7624711,1.9997853,2.2897029,1.7013324,2020-08-25 09:48:43.863,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.50143987,0.346865,0.4653122999999999,0.31137946,0.34566802,0.28560022,0.24731345,0.28768864,0.3124682,0.36035267,0.31148672,0.27614921,0.21814068,0.27101853,0.4142772,0.47832111,0.62152165,0.46628851,0.4644952999999999,0.35645404,0.29360101,0.4121130999999999,0.33421353,0.32501882,0.21048297,0.26333311,0.22764175,0.27090752,0.2878474,0.4514682,0.50225502,1.3712542,1.7087063999999998,2.1172562000000004,1.8490545,2.0579121,1.4455087,1.3455124,0.99453437,1.3495593,0.71541274,0.77702248,0.79191673,1.0413306999999998,1.9844788,6.137136900000001,5.2147093,2020-08-25 09:48:44.103,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.2605291,0.29071277,0.37021214,0.31566411,0.3487837,0.3460449,0.34023169,0.13570583,0.27105474,0.26566607,0.32956097,0.26473644,0.22396125,0.27071521,0.37441906,0.28313601,0.35032487,0.3648836,0.42724413,0.59816647,0.44783336,0.23895594,0.29066163,0.40299129,0.45240879,0.35194767,0.31622091,0.39506388,0.45356792,0.52906156,0.3838571,0.633479,0.91935885,1.5221627,1.3637052,1.5020628,2.9621687000000003,4.526617099999999,5.908170200000001,5.6569695,5.345379400000001,4.0064673,3.6158993,1.2299812,0.84894907,2.0054069,1.6190428,2020-08-25 09:48:44.344,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.52421504,0.42022538,0.39077815,0.24700499,0.3631272,0.52827787,0.54683429,0.59178209,0.5117234,0.49317023,0.39512396,0.45689446,0.34473801,0.28698477,0.26508293,0.25913081,0.41553468,0.37008637,0.29256248,0.38733587,0.31071508,0.23260011,0.31263298,0.44453767,0.76589441,0.61822587,0.53047132,0.52946228,0.63060093,1.4271235,1.3314046,2.3237576,2.5656924,3.411902200000001,3.7998888,3.6332102,2.8871861,2.4990008,3.144511,2.6564882,2.6597426,1.9787711,1.9942616,0.58904761,0.44188651,1.0522348999999998,0.8296048,2020-08-25 09:48:44.584,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.40310612,0.36172512,0.34236324,0.27087635,0.35024709,0.44632104,0.50781536,0.52402014,0.45960224,0.44298938,0.40783367,0.36639705,0.31774154,0.31736708,0.23051074,0.32456377,0.50752646,0.46886015,0.37983596,0.29236883,0.2442064,0.31835052,0.42243147,0.41295472,0.42734584,0.34179088,0.68350989,0.58826691,0.65863377,0.47681129,0.60954261,1.7364185,1.7716174,2.1393714,3.2332563,3.2904935,2.4949467,3.5712335,7.6155834,9.787838,10.406015,10.834667,8.834455499999999,6.474052400000001,4.4352098,6.2560043,5.5768027,2020-08-25 09:48:44.825,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.40877914,0.37598732,0.44185746,0.44003683,0.25407696,0.21300016,0.30482253,0.48373029,0.49638069,0.45936459,0.36852604,0.39686251,0.25122198,0.3660683,0.41210771,0.33646408,0.46157485,0.36139724,0.33847198,0.23472534,0.20785564,0.26879758,0.21327931,0.22285627,0.31148255,0.39384148,1.4299732,1.2411482,1.2730145,0.52122509,0.46428418,2.0492022,1.7742946,1.6284946000000002,1.8145735,1.9698857,1.998122,4.0339174,8.964426,9.376030900000002,9.0224714,8.600292199999998,6.660791900000001,4.8079410000000005,2.7626717,2.6249239,2.284199,2020-08-25 09:48:45.065,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.31287116,0.19823574,0.20342514,0.26756042,0.19956827,0.18098675,0.2309694,0.27070528,0.35510105,0.25456452,0.33970332,0.30764744,0.33629084,0.29641971,0.32427177,0.24434185,0.34278747,0.26765877,0.26532561,0.24795555,0.25337735,0.34358379,0.32933143,0.69426239,0.78807759,0.92351115,2.7447338,3.2959704,3.3863747,1.3525751,1.6796925,1.2661905,0.93240076,0.50176632,0.65807879,0.61572021,0.85033602,1.3040633999999998,3.1410685000000003,3.4359035,3.9218278,3.9158587,3.5766456,3.3622591,2.7274504,3.2304139,3.2326181,2020-08-25 09:48:45.305,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.59279507,0.49711224,0.46582815,0.24905112,0.28768301,0.38450691,0.41447124,0.39261082,0.36393881,0.23992494,0.30418068,0.34023756,0.42162076,0.31376988,0.22179219,0.19732824,0.22606085,0.26195702,0.30369437,0.27711576,0.19768324,0.45394534,0.71399868,0.61324632,0.62319571,0.71125692,1.5511534,1.8828704,1.9137839,2.895421,5.9092007,4.4647217,4.9803858,3.7475772,4.8403182000000005,5.9954386,0.90982789,0.75098449,1.6394485,2.6239247000000003,4.6203694,4.4604235,4.2870636,2.2544672,1.4340233,1.4898027,1.3343065,2020-08-25 09:48:45.546,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.45666435,0.36917928,0.34884542,0.33156577,0.43637893,0.44720915,0.4378327999999999,0.35871366,0.37787572,0.31752449,0.3386656,0.35552925,0.32253015,0.32343873,0.31167644,0.29957804,0.41851109,0.47427616,0.46112242,0.32977679,0.35294768,0.30022258,0.43871704,0.36999089,0.67914796,1.7687204,1.8586506,3.4400237,5.2585783,3.437143100000001,6.1540227,9.3838711,14.921423999999998,16.033031,13.598309,15.36059,4.713513900000001,7.5357194,8.420993800000002,8.9556551,12.654446,8.7991295,5.5232563,1.8427858,3.6041131,4.0952673,6.5919209,2020-08-25 09:48:45.786,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.52055937,0.30615705,0.31480104,0.34521651,0.43084958,0.45680559,0.43637335,0.3797465,0.22674008,0.37348285,0.31090248,0.29919344,0.30781615,0.33459479,0.30116519,0.23873049,0.41909295,0.49735981,0.44486091,0.35428464,0.42145458,0.49037281,0.56133646,0.57413256,0.66967624,1.5111108,1.7325006999999997,1.8808144,2.1538579,1.4078174,3.5819395,3.843534200000001,6.1116567,6.5669603,5.5975828000000005,7.342662799999999,3.5004807,5.596385,6.2538323,4.1185398,5.183126000000001,3.6040292,2.3539407000000003,2.6583869,6.781160400000001,9.8250132,4.9012852,2020-08-25 09:48:46.026,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.44090179,0.2698352,0.29877934,0.28921908,0.50551754,0.61167294,0.62175989,0.3430053,0.20035516,0.2674869,0.34297919,0.38258833,0.21040288,0.39023671,0.40149277,0.34715894,0.45305946,0.37443084,0.20404106,0.23351157,0.28821149,0.65934289,1.1426709,1.5287465,1.0281633,1.1307421,1.4056783000000002,1.5636263,1.5008315,1.8395827,4.2281117,5.243517400000001,8.6350183,7.738670299999999,7.400363900000001,6.474246,4.699585,6.474518799999999,7.7187891,8.985154199999998,7.8307576,5.3414822,3.2000046,1.988688,5.0360136,7.296525,3.4120715,2020-08-25 09:48:46.267,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.58532619,0.29534191,0.3089613,0.28602877,0.36933148,0.41109258,0.45354682,0.33215162,0.27358818,0.22683641,0.26538831,0.36688572,0.31511813,0.42808613,0.53162771,0.61961097,0.68548483,0.65402222,0.5803389,0.77873212,0.89153445,0.43333018,0.72685379,1.0556166,0.8711042999999999,1.4043523999999998,4.116880399999999,4.8964705,5.0263667000000005,3.9749,2.6585364,2.8919346000000004,4.7719026,4.7292342000000005,5.0323281,4.4016209,4.456306,6.7350402,11.693871,15.012191,12.203351,8.4870577,5.0152926,1.7268283,1.5786637,2.3135482999999994,1.1179028,2020-08-25 09:48:46.507,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.4645715999999999,0.3506493,0.50897479,0.48381397,0.62041128,0.62668324,0.51779622,0.72470891,0.63772285,0.70593917,0.5396021,0.42537522,0.23826842,0.2743271,0.40330151,0.46633041,0.54456013,0.60204244,0.36099502,0.54245055,0.56936014,0.30566004,0.28805664,0.44092295,0.4893979999999999,0.67715681,1.9572351000000003,2.1778667,2.0587461,1.6280769,1.0889083000000002,1.0247927,4.21068,5.8008885,7.8810511,8.0558424,9.1050301,9.3634377,7.110071700000001,6.5686007,5.530461799999999,4.9054346,4.7921906,3.479224,2.5288763,2.8857296000000003,3.4549932,2020-08-25 09:48:46.748,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.23837487,0.2172583,0.31895739,0.35508355,0.5810709,0.5978601,0.73955959,0.79722929,0.83584338,0.62817878,0.36516315,0.28937116,0.30425817,0.20389722,0.24795312,0.27695808,0.36230043,0.62282836,0.43229023,0.85539556,1.6311027,1.8784862,6.864964,12.201621,16.053942000000003,18.901365,29.449755,34.413639,36.503384,34.432163,28.059881,21.015968,14.220204999999998,11.252312,13.294821,13.655752,14.217107,15.165368,11.79595,10.740637,10.469089,8.443126699999999,8.491711599999999,6.548830000000001,3.6202521,1.9163702,4.7224789000000005,2020-08-25 09:48:46.988,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.28995624,0.28593838,0.3046692,0.21346217,0.51358962,0.49945498,0.54810894,0.45836115,0.48868307,0.39960718,0.25846636,0.22277519,0.34037536,0.49398747,0.43336934,1.0225155,1.0094066,1.4881431,1.1668261,1.1303806,1.7037234,1.5911844,3.9485214,7.720880499999999,9.9912415,11.642545,15.660982999999998,22.847837,25.35158,23.906961,19.506207,15.662679999999998,11.974092,10.350053,10.709745,13.10977,13.695275,13.000772,11.058525,10.430778,15.051582000000002,16.273966,15.732002,10.953635,7.4404259,5.663776400000001,3.6763799,2020-08-25 09:48:47.228,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.33831602,0.26046175,0.27149683,0.28250036,0.54608363,0.54327887,0.38782442,0.35120404,0.31764257,0.34989175,0.24905235,0.24921131,0.34373978,0.3143152,0.29441017,0.58922434,0.69952953,1.0408376,1.2382938,1.4314065,1.9071267,1.4620575,2.2977481,4.9160795,5.7628951,5.858122799999999,11.061511,10.58567,11.37623,9.4297543,9.0520411,8.410991699999999,5.9758801,4.0366344,3.2576973,3.9877381,8.3252306,9.8638535,8.332405099999999,4.0891294,5.1882925,6.0486207,5.8159022,3.8064892,2.4755194,4.178628,2.5678887,2020-08-25 09:48:47.469,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.32679725,0.36818552,0.44535318,0.35583946,0.3119131,0.27303129,0.28122088,0.68825811,0.69567281,0.79716241,0.57211596,0.39844823,0.34171271,0.34496298,0.20828161,0.34580553,0.3858085,0.5936709,0.9270494,1.0789514999999998,1.1969187,0.91370595,1.2981315,4.9241347,5.800465099999999,6.6425853,5.631811099999999,7.158148799999999,7.7934446,8.284677499999999,7.7494159,7.6344905,10.145434,10.907104,7.7535515,4.430263,6.8022313,12.725257,16.860876,17.550345999999998,18.073664,13.560989,7.289636099999999,5.125554599999999,5.1574578,7.0207853,3.9056175,2020-08-25 09:48:47.709,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.91841847,0.38564795,0.3821843,0.35171485,0.29608166,0.20336337,0.26628777,0.37828752,0.42702672,0.40864432,0.36620608,0.28675893,0.27145454,0.36340371,0.2916147999999999,0.63878077,0.95517874,1.0390204,1.452451,0.93089443,0.95383096,1.0438896,0.95231599,1.7516141,1.9263614,2.254328,1.717105,2.2156656000000003,2.4500678,2.6114447,2.4917176,2.7991264,5.5954685,6.1375585,4.6047721,2.5111129,3.7516055,7.0183072,9.2992058,9.7073011,10.020885,7.4792342,4.0204225,2.0547159,1.62526,3.5380869,2.9004982000000004,2020-08-25 09:48:47.950,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
1.2242744,0.47184587,0.5220812,0.33022502,0.32271913,0.21731526,0.25790638,0.41710562,0.40711007,0.39895114,0.67141187,0.5879091,0.45660943,0.34093469,0.35565063,0.45810193,0.60938525,0.8846494,1.3164488,0.92814553,0.82948065,0.68224275,0.90297043,1.3573768,2.3444009,2.9762871,1.3999035,2.1890385,2.3664672,1.2416284,0.86680377,1.2123246,2.5785799,3.0203514,3.1888001,3.2810421,4.6568441,6.3203459,7.2551045,6.9320998,7.1438856,6.564805000000001,6.3956709,5.0673733,3.4834676,3.4795105000000004,2.369488,2020-08-25 09:48:48.190,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.69085753,0.36355451,0.39971188,0.29664797,0.31131598,0.26664287,0.20162043,0.28297389,0.37718597,0.38509542,0.3531777,0.40673688,0.32220593,0.25913769,0.20843618,0.22946453,0.35981169,0.47656268,0.53852367,0.32638139,0.25231194,0.21743582,0.50993121,0.55596709,0.96024168,1.2190555,0.66738695,1.625685,2.4198041,5.2812953,7.8233795,9.3021584,10.536593,11.796257,8.527972199999999,4.8651185,2.1998968,2.8143356,3.1316907000000005,3.6347184,2.92606,2.688874,2.6195986,2.1994059,4.652597,4.8081641,5.1592126,2020-08-25 09:48:48.430,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.45106566,0.25287709,0.32677117,0.31165054,0.3607997,0.42590153,0.42817339,0.56516165,0.54832584,0.46468595,0.40801543,0.36391863,0.3199119,0.3065257999999999,0.23865323,0.45727935,0.46643704,1.0062932,0.98726833,0.93841684,0.54228348,1.0966726999999998,4.1008525,5.280172299999999,7.9031363,8.7637815,7.3075709,10.637455,16.516379999999998,19.108551,20.356945,19.280941,21.507959,20.639326,14.462878,10.828388,11.551611,10.752693,9.4838238,6.9051557,4.729229,5.5913615,4.9911065,8.342046700000001,9.3074789,10.421284,5.197938400000001,2020-08-25 09:48:48.671,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.7798725999999999,0.45942682,0.55828041,0.32301146,0.30425066,0.36674142,0.34431136,0.49628901,0.4438487,0.40204722,0.61143339,0.58229381,0.32330596,0.31165811,0.27572349,0.48049477,0.79725575,1.4990231,1.802518,1.6702758000000002,0.78983396,0.93737692,3.0766094,3.921308,5.869246,6.5084023,5.4269519,5.2212043,7.687419900000001,8.319860499999999,11.555882,11.980259,13.748096,10.317347,7.283966099999999,5.0249171,5.9895763,7.104671000000001,6.9361277,6.001358,4.5190835,4.2286453,3.2523141,3.2273064,2.9557712000000005,3.2369552,2.3805254,2020-08-25 09:48:48.911,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.81527185,0.48100552,0.47567484,0.31364724,0.75745296,0.84596884,0.88172394,0.77225679,0.85992509,0.76481885,0.5713008,0.54004055,0.37826261,0.31899962,0.21380706,0.31577632,0.33599764,0.62393862,0.77753913,0.71877915,0.52666849,0.4426927,1.7479971999999997,1.7229205,2.971071,2.7528365000000004,2.5907362000000003,3.6155348,5.709045400000001,5.948780999999999,8.5819502,8.8971128,10.25911,7.6782899,5.409421400000001,3.6394875,2.591146,2.9099979,3.0081422000000004,3.5870128,4.0067015,2.8809309,2.1492627,1.2771939,0.89908838,0.9846192,1.1676859,2020-08-25 09:48:49.151,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.93785602,0.55729258,0.4041022999999999,0.26311779,0.56252074,0.62825692,0.65487957,0.72172868,0.84079438,0.75121284,0.56311828,0.46797743,0.37718987,0.30217355,0.28115353,0.43791601,0.35723597,0.38509938,1.0426394,1.8506904,2.4758835,4.4144297,5.0415068,4.7455702,4.1929016,5.5124674,7.301955199999999,6.057313,4.3670974000000005,3.8024862,5.2682199,5.9827094,7.215674400000001,7.3269458,6.844902499999999,6.7636852,3.4776797,4.4641438,4.6456971,7.7349534,11.138775,13.029653,12.521081,8.8878345,6.13902,5.6839066,2.9558694,2020-08-25 09:48:49.392,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.92009228,0.38266307,0.3553430999999999,0.25903445,0.46176481,0.46068376,0.39475852,0.56832963,0.51171863,0.44231388,0.30306527,0.34284645,0.27058759,0.19964258,0.2202266,0.58188593,0.85937452,1.1044993,1.4822121,1.8223572,2.2430737,2.7139857000000003,2.5635734,2.9175744,2.8515537,4.6405239,5.510344,4.5300698,3.2800012,2.895694,3.912432,4.4506202,5.6556826,7.4400811,9.3356256,13.39394,14.700329,17.391022,18.554716,19.99791,22.674578,22.143396,22.848248,18.707628,15.767508,11.214036,6.0819697,2020-08-25 09:48:49.632,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.37991747,0.26780653,0.39697069,0.28198102,0.26822385,0.29216883,0.26817033,0.84175271,1.2595009,1.3022921,0.85631204,0.28327787,0.34846583,0.24822792,0.22949098,0.36793071,0.50439972,0.62771988,0.82633603,1.0050769,1.2371128,1.5092075,1.4138767,1.1191651000000002,1.4329722,2.1616154,3.0390968,2.0394931,2.1479809,2.2592049,3.2085702,2.7606535,2.6822331000000004,2.3802938,2.9994617000000003,4.375478299999999,4.956676,6.0482712,12.449653,10.922974,11.322606,8.544309599999998,8.7887411,7.0695958,5.708931400000001,4.5410447,4.5167608,2020-08-25 09:48:49.873,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.76106828,0.4723154,0.44642738,0.32329276,0.21211144,0.17986038,0.43462214,1.7180256,2.3108528,2.241261,1.1347417,0.33345482,0.30175468,0.25361511,0.26816002,0.29951409,0.5001272,0.50655204,0.68444026,0.47942215,0.41837919,0.45907167,0.43007401,0.3404284999999999,0.43851233,0.65752161,0.97519284,0.83370656,1.1846669,1.2460098,1.8257971,1.7136739,4.777629900000001,10.701099,13.14476,11.437358,8.1049328,10.946022,18.243196,17.195421,17.215738,11.47766,8.5508108,4.8512554,2.9568775,1.7755493999999998,1.3739114,2020-08-25 09:48:50.113,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
0.60085136,0.35076401,0.33153832,0.25201473,0.17423691,0.16236469,0.31821838,0.68358725,0.84754813,0.76749092,0.46598214,0.25374955,0.45445347,0.42994067,0.4274857,1.7310772,3.7102489,4.4790721,6.3290505,7.7628226,7.9235606,9.3669252,11.195946,12.128014,12.016088,12.634033,12.11114,13.141594,13.212737,12.00941,10.911817,10.311545,9.3699455,8.8187075,11.776153,10.667042,8.0952606,5.7927279,9.0637608,9.437402699999998,8.5840216,5.492311,2.6009912,1.4845218999999998,0.93456596,0.89769983,1.1614797,2020-08-25 09:48:50.353,Vehicle Movement,0.6806349158,,,,,,,,,,,,,,,,
